Reference Type,Author,Year,Title,Place Published,Publisher,Volume,Number of Volumes,Number of Pages,Editor,Edition,Translator,ISBN,DOI,Reprint Edition,WorldCat URL,Publisher URL,Leuven URL,When,What,Where,Who,Abstract,Notes,Notes to Editors,Translated Author,Translated Title,Language
Book,"Carvalho, Pedro de Moura",2012,"Mirʾāt al-quds (Mirror of Holiness): A Life of Christ for Emperor Akbar: A Commentary on Father Jerome Xavier’s Text and the Miniatures of Cleveland Museum of Art, Acc. No. 2005.145",Leiden; Boston,Brill,,,"x, 384",,,"Thackston, Wheeler M.",9789004211490|9004211497,10.1163/9789004215740,,,http://www.brill.com/mir-al-quds-mirror-holiness-life-christ-emperor-akbar,,17th century,Foreign Missions -- Sources|Foreign Missions -- Arts,Asia -- India,"Javier, Jerónimo, 1549–1617","Emperor Akbar’s exceptional interest in Christianity is reflected in many ways. Among these was his commissioning in 1602 of a Life of Christ from his guest, the Jesuit priest Jerome Xavier, thus marking a singular moment in the relations between one of the greatest Muslim rulers and Catholicism. This fascinating text—translated into English for the first time—draws mostly on Biblical and apocryphal sources, but also reveals that in order not to antagonize his Muslim hosts, Father Jerome occasionally made concessions in his work. Of the three illustrated copies, the one used in this study and now in the Cleveland Museum of Art is the most important. Its twenty-seven high-quality miniatures were inspired by the text itself, resulting in unique interpretations of episodes that often do not find parallels in a European context.",,,,,English
Book,"Casaldáliga, Pedro",2006,Martírio do Pe. João Bosco Penido Burnier,São Paolo,Loyola,,,39,,,,8515032384|9788515032389,,,http://worldcat.org/oclc/182800662,,,20th century,Foreign Missions -- Biography|Martyrdom,South America -- Brazil,"Burnier, João Bosco, 1917–1976",,,,,,Portuguese
Book,"Casale, Giancarlo L.",2010,The Age of Ottoman Exploration,Oxford,Oxford University Press,,,"xix, 281",,,,9780195377828|0195377826,,,http://worldcat.org/oclc/340961426,,,16th century,Foreign Missions -- History -- Regional|Foreign Missions -- Travel -- Exploration,Asia -- India,,,"Revised versions of ""The Ottoman Age of Exploration: Spices, Maps and Conquest in the Sixteenth-Century Indian Ocean"" (PhD diss., Harvard University, 2004): http://search.proquest.com/docview/305190388",,,,English
Book,"Casalini, Cristiano|Pavur, Claude, eds.",2016,"Jesuit Pedagogy, 1540–1616: A Reader",Chestnut Hill,Jesuit Sources,,,346,,,,9780997282306,,,www.worldcat.org/oclc/946277391,http://jesuitsources.bc.edu/jesuit-pedagogy-154-1616-a-reader/,,16th century|17th century,Primary Sources -- Letters|Education -- History|Identity -- Pedagogy|Ignatius of Loyola|Government -- Education,Europe,"Ignatius, of Loyola, Saint, c.1491–1556|Favre, Pierre, 1506–1546|Polanco, Juan Alfonso de, 1517–1576|Ribadeneyra, Pedro de, 1526–1611|Nadal, Jerónimo, 1507–1580|Maggio, Lorenzo, 1531–1605|Androzzi, Ortensio, 1528–1589|Cortesono, Giuseppe, 1537–1571|Gagliardi, Ludovico, 1543–1608|Ledesma, Diego de, 1519–1575|Perera, Benet, 1535–1610|Acquaviva, Claudio, 1543–1615|Perpiñán, Pedro Juan, 1530–1566|Maldonado, Juan de, 1534–1583|Clavius, Christoph, 1538–1612|Spanmüller, Jakob, 1542–1626 |Leder, Michael, 1562–1641","Once they had begun educating youth, the Jesuits never stopped thinking about pedagogy. The Ratio studiorum (1599), widely celebrated for its organizational genius, also had a pedagogical aspect that reflects a larger tradition well represented in the primary sources. Jesuit Pedagogy, 1540–1616: A Reader offers for the first time in English a wide selection of relevant materials that lets us see the development of Jesuit approaches to pedagogy in theory and practice. These help us understand better why Jesuit schools became such important educational institutions in early modernity. This anthology will be both a helpful tool for those researching Jesuit education and a source of inspiration and insight for those directly involved in its practice today.",,,,,English
Book,"Casey, Stephen",2007,The Greater Glory: Thirty-Seven Years with the Jesuits,Montreal,McGill-Queen's University Press,,,"xi, 243",,,,9780773532434|0773532439|9780773576230|0773576231,,,http://worldcat.org/oclc/74028973,,,20th century|21st century,Formation -- Novices|Biography|Identity,,"Casey, Stephen, 1926–","The Greater Glory is a candid memoir about a way of life that, after fifteen hundred years, is disappearing. Casey offers a vivid and incisive portrayal of the seminary, especially the training for novices—the physical and spiritual discipline, the asceticism, the anxieties that surrounded the socialization of young seminarians, the struggles that their chosen careers held for them.",,,,,English
Book,"Cassani, José",2009,"Historia de la provincia de la Compañía de Jesús del nuevo reino de Granada en la América: Descripción y relación exacta de sus gloriosas misiones en el reyno, llanos, meta y rio Orinoco",A Coruña,Ó rbigo,,,647,,,,9788492733729|8492733721,,,http://worldcat.org/oclc/567979130,,,16th century|17th century|18th century,Foreign Missions -- History -- Regional,South America -- Colombia|South America -- Venezuela,"Cassani, José, 1673–1750",,Facs. repr. of the 1741 ed.,,,,Spanish
Book,"Castellote, Salvador",2015,"Francisco Suárez, teoría sobre el espacio: De la inmensidad y la infinidad de Dios, al ""espacio imaginario"" y los ""mundos posibles""",Valencia,Facultad de Teología San Vicente Ferrer,,,"xii, 293",,,,9788495269669|849526966X,,,http://worldcat.org/oclc/922096903,,,16th century|17th century,Theology -- Divinity -- Divine Attributes,Europe -- Spain,"Suárez, Francisco, 1548–1617",,Text in Spanish; transcription of the manuscript in Latin. Incluye reproducción fotográfica y transcripción del texto en latín de las secciones 2 y 6 de la disputa 16 del manuscrito inédito Ex libro 4º physicorum (p. [237]–277).,,,,Spanish
Book,"Castillo Guerra, Jorge E.",2008,"Iglesia: Identidad, mission y testimonio; Sistematización y análisis contextual de la eclesiología de la liberación de Jon Sobrino",Frankfurt am Main,Verlag für Interkulturelle Kommunikation,,,"ix, 476",,,,9783889397553|3889397557,,,http://worldcat.org/oclc/244023902,,,20th century|21st century,Theology -- Ecclesiology|Theology -- Liberation,,"Sobrino, Jon, 1938–",,"Ph.D. diss., Katholische Universität, Nijmegen 2001.",,,,Spanish
Book,"Castro, Antonio Francisco B. de",2001,"Jesuits in the Philippines: From the Revolution to the Transition, From the Spanish Jesuits to the American Jesuits; 1898–1927",Roma,Pontificia University Gregoriana,,,,,,,,,,https://www.worldcat.org/oclc/717889212,,,19th century,Foreign Missions -- History -- Regional|Foreign Missions -- Politics,Asia -- Philippines,,,,,,,English
Book,"Catalani, Giovanni",2011,Saverio Bettinelli e Giacomo Casanova: Un incontro mancato chez Voltaire,Verona,QuiEdit,,,134,,,,9788864640778|8864640770,,,http://www.worldcat.org/oclc/749781248,,,18th century,In Fiction|Controversies -- Enlightenment,Europe -- Italy,"Bettinelli, Saverio, 1718–1808",,,,,,Italian
Book,"Catalioto, Silvio A. P.",2011,"I gesuiti a Messina. Storia urbanistica, architettonica e monumentale dal 1548 al 2010",Messina,Di Nicolo,,,384,,,,9788890553431|889055343X,,,http://www.worldcat.org/oclc/854185781,,,16th century|17th century|18th century|19th century|20th century|21st century,History -- Local|Arts -- Architecture,Europe -- Italy -- Messina,,,"Silvio A.P. Catalioto.|ill. ; 32 cm.|Includes bibliographical references.|Collana ""Messina nei secoli"" ; v. 10.",,,,Italian
Book,"Catto, Michela",2009,La Compagnia divisa: Il dissenso nell'ordine gesuitico tra '500 e '600,Brescia,Morcelliana,,,248,,,,9788837223014|8837223013,,,http://worldcat.org/oclc/316003616,,,16th century,Government -- History |Identity|History -- Politics,,,"La storia della Compagnia di Gesù è puntellata da continui scontri: papi che intervennero nel tentativo di modificarne l’Istituto, ordini religiosi pronti a denunciarne la sua natura ereticale, poteri laici ostili pronti ad accusarla di trame eversive contro lo Stato. Tutti aspetti che andarono ad alimentare uno specifico antigesuitismo di matrice cattolica e contribuirono a costruire una immagine dell’ordine gesuitico come corpo compatto e braccio armato del papato romano: una rappresentazione, non priva di elementi oggettivi, ma che appare in larga misura frutto della propaganda storiografica, e contrasta con le vicende interne dell’ordine gesuitico.|Sul finire del Cinquecento la Compagnia di Gesù fu segnata da un composito movimento di contestazione interna al quale parteciparono gesuiti di diversa formazione e nazionalità, ma tutti legati dall’intento, ritenuto ormai irrinunciabile, di ricondurre l’ordine gesuitico al genuino e originario spirito del fondatore, sant’Ignazio di Loyola. La seconda generazione di gesuiti manifestò incomprensioni e ostilità verso la storia del proprio ordine religioso, e attraverso una intensa attività di denuncia e di polemiche, con memoriali inviati al papa e all’Inquisizione in cui si mescolarono questioni di politica interna e aspetti disciplinari, giunse a mettere in discussione i pilastri più rilevanti dell’organizzazione gesuitica, quelli che la rendevano unica nel panorama degli ordini religiosi, come la figura del generale eletto a vita o il sistema interno di professione religiosa. Tra le diverse anime da sempre presenti nella Compagnia si accese un’aspra lotta che mise a rischio la sopravvivenza stessa dell’ordine, e la battaglia che allora si scatenò intorno al profilo e all’eredità del Loyola lascia emergere i conflitti e le fratture attraverso cui si compì la ridefinizione dell’identità gesuitica, e i mezzi e le forme mediante cui si strutturò il suo rapporto con la Controriforma cattolica.",,,,,Italian
Book,"Caussade, Jean Pierre de",2007,Odevzdanost do Boží prozřetelnosti: Milost přítomného okamžiku,Olomouc,Refugium Velehrad-Roma,,,142,,,"Koláček, Josef",9788086715889|8086715884,,,http://worldcat.org/oclc/236553930,,,18th century,Spirituality|Theology -- Vocation|Theology -- Christian Life,Europe -- France,"Caussade, Jean Pierre de, 1675–1751",,,,,,Czech
Book,"Cava Mesa, María Jesús",2007,Pedro Arrupe Gondra: Jesuita bilbaino universal,Bilbao,Muelle de Uribitarte,,,297,,,,9788493604509|849360450X,,,http://worldcat.org/oclc/272315813,,,20th century,Generals -- Pedro Arrupe|Biography,Europe -- Spain -- Biscay -- Bilbao,"Arrupe, Pedro, 1907–1991",,,,,,Spanish
Book,"Cavalcante, Thiago Leandro Vieira",2009,"Tomé, o apóstolo da América: Índios e jesuítas em uma história de apropriações e ressignificações","Dourados, Brazil",UFGD,,,198,,,,9788561228484|8561228482,,,http://worldcat.org/oclc/656555417,,,16th century|17th century|18th century|19th century,Foreign Missions -- Intercultural Dialogue|Foreign Missions -- History -- Regional|Foreign Missions -- Native Populations,South America -- Brazil,"Vieira, António, 1608-1697",,,,,,Portuguese
Book,"Cavalcoli, Giovanni",2009,Karl Rahner: Il Concilio tradito,Verona,Fede e cultura,,,357,,,,9788864090115|8864090118,,,http://worldcat.org/oclc/457130149,,,20th century,History -- Councils -- Vatican II|Theology,,"Rahner, Karl, 1904–1984",,,,,,Italian
Book,"Cavo, Andrés",2007,"Vida de José Julián Parreño, un jesuita habanero",Madrid,Consejo Superior de Investigaciones Científicas,,,162,,,,9788400085193|8400085191,,,http://worldcat.org/oclc/137237844,,,18th century,Foreign Missions -- Biography,North America -- Caribbean -- Cuba -- Havana,"Parrenõ, José Julian, 1728–1785",,Text in Spanish with some Latin.,,,,Spanish
Book,"Celenza, Anna Harwell|DelDonna, Anthony",2014,Music as Cultural Mission: Explorations of Jesuit Practices in Italy and North America,Philadelphia,Saint Joseph's University Press,,,"xii, 229",,,,9780916101800|0916101800,,,www.worldcat.org/oclc/865543895,,,17th century|18th century,Arts -- Music|Foreign Missions -- Music,Europe -- Italy|North America,,"Building on previous scholarship in the field of musicology and Jesuit studies, this volume of collected essays explores myriad ways in which music, theater, and scholarship played a role in what John O'Malley, S.J., has defined as the Jesuit cultural mission. The various narratives in this book begin at least a century after the foundation of the Society of Jesus and explore the various ways in which music and theater functioned within the Jesuits' educational and evangelical vocation. As preachers, teachers, scholars, and missionaries, the Jesuits connected with the outside world and spread the Word of God through music, which thus became an important part of what they called ""our way of proceeding."" In Pursuit of a Cultural Mission is divided into two parts: Part I offers detailed explorations of the rapport between the Society of Jesus and Italian artistic culture during the 17th and 18th centuries, while Part II moves away from the discussion of Italy and explores the various ways Jesuits created models of performance as artists, scholars, missionaries, and pedagogues in North America.",,,,,English
Book,"Cerqueira, Luís de",2014,Sakuramenta teiyo [サクラメンタ提要. 長崎版],Tokyo,Bensei Shuppan,,,464,,,"Toyoshima, Masayuki|Toyo, Bunko",9784585282044|4585282041,,,http://worldcat.org/oclc/893836529,,,17th century,Theology -- Sacraments|Writings -- Manuals|Foreign Missions -- Linguistics -- Translations,Asia -- Japan,"Cerqueira, Luís de, 1552–1614",,"In Latin, Portuguese, and Japanese. Translation of Manuale ad sacramenta ecclesiae ministranda.",,,,Japanese
